,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,0.0,2.23606797749979,6.4031242374328485,10.392304845413264,4.898979485566356,10.099504938362077,8.12403840463596,2.23606797749979,14.66287829861518,11.40175425099138,7.3484692283495345,7.14142842854285,9.486832980505138,7.14142842854285,12.24744871391589,8.602325267042627,8.366600265340756,4.898979485566356,10.344080432788601,5.385164807134504,11.269427669584644,11.313708498984761,11.135528725660043,8.774964387392123,5.477225575051661,8.602325267042627,7.211102550927978,9.797958971132712,5.744562646538029,11.40175425099138,9.055385138137417,12.884098726725126,12.206555615733702,9.0,11.090536506409418,7.0710678118654755,13.076696830622021,9.38083151964686,7.14142842854285,7.937253933193772,19.748417658131498,7.14142842854285,13.0,8.48528137423857,8.774964387392123,3.7416573867739413,8.06225774829855,14.45683229480096,9.433981132056603,5.196152422706632
1,2.23606797749979,0.0,7.483314773547883,9.539392014169456,4.123105625617661,10.908712114635714,6.557438524302,2.8284271247461903,13.784048752090222,10.246950765959598,5.385164807134504,6.48074069840786,8.54400374531753,5.830951894845301,11.180339887498949,8.18535277187245,8.426149773176359,4.123105625617661,12.24744871391589,4.69041575982343,10.099504938362077,10.14889156509222,10.44030650891055,7.3484692283495345,3.605551275463989,10.344080432788601,5.916079783099616,9.327379053088816,5.0990195135927845,13.076696830622021,7.54983443527075,11.874342087037917,11.135528725660043,7.483314773547883,10.0,5.0,12.409673645990857,9.643650760992955,5.830951894845301,8.366600265340756,21.61018278497431,7.615773105863909,12.328828005937952,6.855654600401044,10.488088481701515,4.58257569495584,9.486832980505138,14.212670403551895,8.48528137423857,3.1622776601683795
2,6.4031242374328485,7.483314773547883,0.0,9.539392014169456,6.082762530298219,5.196152422706632,10.14889156509222,6.324555320336759,13.490737563232042,11.357816691600547,10.04987562112089,6.48074069840786,9.0,8.12403840463596,11.874342087037917,7.416198487095663,5.916079783099616,6.082762530298219,8.366600265340756,6.48074069840786,11.224972160321824,11.269427669584644,10.246950765959598,10.295630140987,8.306623862918075,4.795831523312719,8.18535277187245,7.937253933193772,6.164414002968976,6.244997998398398,10.246950765959598,12.206555615733702,11.832159566199232,10.198039027185569,11.313708498984761,11.0,11.40175425099138,6.082762530298219,8.12403840463596,3.7416573867739413,15.066519173319364,3.1622776601683795,11.313708498984761,10.14889156509222,4.242640687119285,4.58257569495584,2.449489742783178,11.916375287812984,8.94427190999916,8.602325267042627
3,10.392304845413264,9.539392014169456,9.539392014169456,0.0,5.656854249492381,8.366600265340756,5.0990195135927845,10.14889156509222,4.58257569495584,3.7416573867739413,6.48074069840786,3.605551275463989,2.449489742783178,4.58257569495584,3.7416573867739413,3.7416573867739413,4.242640687119285,5.656854249492381,17.69180601295413,5.916079783099616,3.0,3.4641016151377544,3.4641016151377544,4.358898943540674,7.0710678118654755,14.071247279470288,4.47213595499958,2.8284271247461903,4.795831523312719,14.7648230602334,4.242640687119285,3.1622776601683795,3.872983346207417,3.872983346207417,3.605551275463989,9.899494936611665,3.605551275463989,5.477225575051661,4.123105625617661,6.708203932499369,23.40939982143925,7.280109889280518,3.3166247903554,5.291502622129181,13.527749258468683,10.862780491200215,10.908712114635714,5.5677643628300215,1.7320508075688772,8.306623862918075
4,4.898979485566356,4.123105625617661,6.082762530298219,5.656854249492381,0.0,7.874007874011811,4.242640687119285,5.0,9.9498743710662,6.782329983125268,4.242640687119285,2.6457513110645907,4.69041575982343,2.6457513110645907,7.615773105863909,4.242640687119285,4.69041575982343,0.0,13.228756555322953,2.23606797749979,6.557438524302,6.6332495807108,6.6332495807108,4.58257569495584,3.1622776601683795,10.295630140987,2.8284271247461903,5.291502622129181,1.0,12.083045973594572,4.69041575982343,8.12403840463596,7.54983443527075,4.58257569495584,6.557438524302,6.164414002968976,8.426149773176359,6.0,2.6457513110645907,5.196152422706632,21.02379604162864,4.795831523312719,8.306623862918075,4.47213595499958,10.04987562112089,5.830951894845301,8.06225774829855,10.246950765959598,4.58257569495584,3.872983346207417
5,10.099504938362077,10.908712114635714,5.196152422706632,8.366600265340756,7.874007874011811,0.0,10.770329614269007,10.344080432788601,11.0,10.099504938362077,11.74734012447073,7.14142842854285,8.246211251235321,9.0,10.198039027185569,6.164414002968976,4.69041575982343,7.874007874011811,11.789826122551595,8.426149773176359,10.04987562112089,10.099504938362077,8.12403840463596,10.44030650891055,10.770329614269007,8.366600265340756,9.273618495495704,6.48074069840786,7.280109889280518,7.211102550927978,10.488088481701515,10.295630140987,10.14889156509222,10.535653752852738,10.04987562112089,13.564659966250536,8.660254037844387,3.1622776601683795,9.1104335791443,3.3166247903554,15.556349186104045,3.872983346207417,8.660254037844387,10.862780491200215,7.280109889280518,9.486832980505138,4.58257569495584,8.306623862918075,8.18535277187245,11.357816691600547
6,8.12403840463596,6.557438524302,10.14889156509222,5.0990195135927845,4.242640687119285,10.770329614269007,0.0,8.426149773176359,8.306623862918075,4.242640687119285,2.449489742783178,4.795831523312719,4.0,2.23606797749979,5.291502622129181,5.0990195135927845,7.0710678118654755,4.242640687119285,17.175564037317667,5.196152422706632,4.123105625617661,4.242640687119285,5.477225575051661,1.0,4.0,14.491376746189438,3.1622776601683795,6.164414002968976,4.123105625617661,16.0,1.4142135623730951,6.164414002968976,5.196152422706632,1.7320508075688772,4.123105625617661,5.291502622129181,7.416198487095663,8.12403840463596,2.6457513110645907,8.426149773176359,25.019992006393608,8.18535277187245,7.416198487095663,1.4142135623730951,14.177446878757825,9.695359714832659,12.041594578792296,10.246950765959598,3.872983346207417,4.58257569495584
7,2.23606797749979,2.8284271247461903,6.324555320336759,10.14889156509222,5.0,10.344080432788601,8.426149773176359,0.0,14.491376746189438,11.704699910719626,7.280109889280518,6.782329983125268,9.433981132056603,7.3484692283495345,12.529964086141668,8.888194417315589,8.18535277187245,5.0,10.862780491200215,4.69041575982343,11.40175425099138,11.445523142259598,11.532562594670797,9.055385138137417,5.385164807134504,8.426149773176359,6.855654600401044,9.539392014169456,5.830951894845301,11.61895003862225,9.219544457292887,12.84523257866513,12.489995996796797,8.94427190999916,11.313708498984761,7.54983443527075,13.19090595827292,9.643650760992955,7.0710678118654755,7.874007874011811,19.77371993328519,7.3484692283495345,12.96148139681572,8.660254037844387,8.831760866327848,3.0,8.12403840463596,14.352700094407323,9.38083151964686,5.477225575051661
8,14.66287829861518,13.784048752090222,13.490737563232042,4.58257569495584,9.9498743710662,11.0,8.306623862918075,14.491376746189438,0.0,5.0,10.04987562112089,8.12403840463596,5.5677643628300215,8.48528137423857,4.358898943540674,6.855654600401044,7.937253933193772,9.9498743710662,21.587033144922902,10.0,4.47213595499958,4.58257569495584,4.795831523312719,7.3484692283495345,11.269427669584644,17.86057109949175,8.306623862918075,5.744562646538029,9.055385138137417,18.027756377319946,7.280109889280518,2.23606797749979,4.242640687119285,7.0710678118654755,4.69041575982343,13.379088160259652,3.1622776601683795,8.426149773176359,8.366600265340756,10.099504938362077,26.28687885618983,10.862780491200215,2.449489742783178,8.306623862918075,17.26267650163207,15.264337522473747,14.491376746189438,4.69041575982343,5.477225575051661,12.328828005937952
9,11.40175425099138,10.246950765959598,11.357816691600547,3.7416573867739413,6.782329983125268,10.099504938362077,4.242640687119285,11.704699910719626,5.0,0.0,6.324555320336759,5.916079783099616,3.1622776601683795,4.58257569495584,1.4142135623730951,4.47213595499958,6.928203230275509,6.782329983125268,19.0,7.681145747868608,1.0,1.4142135623730951,2.449489742783178,3.3166247903554,7.615773105863909,16.0,5.477225575051661,5.0990195135927845,6.082762530298219,16.55294535724685,3.1622776601683795,2.8284271247461903,1.0,3.605551275463989,1.7320508075688772,9.055385138137417,3.872983346207417,7.211102550927978,5.0,8.54400374531753,25.41653005427767,8.660254037844387,4.123105625617661,4.242640687119285,15.394804318340652,12.409673645990857,12.84523257866513,7.416198487095663,3.0,8.306623862918075
